"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.092525873E1,-2.393622994E-1,-2.172499180E0,-1.077340722E0
6.093005118E1,-2.200130820E-1,-2.000390530E0,-1.166652679E0
6.093484357E1,-1.502970457E-1,-1.871471882E0,-1.204957008E0
6.093963597E1,-8.768552542E-2,-1.761790276E0,-1.192144156E0
6.094442842E1,2.031797171E-2,-1.690444946E0,-1.180687785E0
6.094922081E1,1.042938232E-1,-1.585695267E0,-1.105954766E0
6.095401321E1,2.025187016E-1,-1.473877907E0,-1.023113966E0
6.095880566E1,2.814434469E-1,-1.345446587E0,-9.107142687E-1
6.096359805E1,3.504944742E-1,-1.176547050E0,-8.432148695E-1
6.096839050E1,4.335979521E-1,-9.935226440E-1,-7.730266452E-1
6.097318290E1,4.661912918E-1,-7.223176956E-1,-7.482262850E-1
6.097797534E1,5.200400352E-1,-3.988943100E-1,-7.522747517E-1
6.098276774E1,5.306901932E-1,-5.677700043E-2,-7.878759503E-1
6.098756013E1,5.293005109E-1,2.896652222E-1,-8.817623258E-1
6.099235258E1,5.086122155E-1,7.025394440E-1,-9.961414337E-1
6.099714498E1,5.594959259E-1,1.074221611E0,-1.128741622E0
6.100193743E1,6.294347048E-1,1.368927956E0,-1.224673390E0
6.100672982E1,6.703776121E-1,1.725362778E0,-1.250170231E0
6.101152222E1,7.300255299E-1,2.119560242E0,-1.283355355E0
6.101631467E1,8.177794218E-1,2.491737366E0,-1.399952412E0
6.102110706E1,8.617764115E-1,2.789340973E0,-1.546811938E0
6.102589946E1,8.715930581E-1,3.036364555E0,-1.692724824E0
6.103069191E1,8.662962914E-1,3.153995514E0,-1.940515757E0
6.103548430E1,7.479204535E-1,3.132830620E0,-2.187668800E0
6.104027675E1,5.930551291E-1,2.994545937E0,-2.429627180E0
6.104506915E1,4.614393115E-1,2.830096245E0,-2.642649174E0
6.104986159E1,3.316227198E-1,2.610843658E0,-2.831581354E0
6.105465399E1,2.108008265E-1,2.442015648E0,-3.005776405E0
6.105944638E1,1.181671023E-1,2.242305756E0,-3.184194565E0
6.106423883E1,5.610609055E-2,2.085841179E0,-3.352402449E0
6.106903123E1,5.092865229E-2,2.037099838E0,-3.474399805E0
6.107382368E1,6.905412674E-2,2.021862030E0,-3.523768902E0
6.107861607E1,1.343592703E-1,2.181096077E0,-3.461959362E0
6.108340847E1,1.917994320E-1,2.411826134E0,-3.269506216E0
6.108820092E1,3.442403674E-1,2.723540306E0,-3.008129120E0
6.109299331E1,4.672397673E-1,3.118529320E0,-2.713451385E0
6.109778576E1,5.872128010E-1,3.541741371E0,-2.380452871E0
6.110257816E1,7.137291431E-1,3.926234245E0,-1.997095227E0
6.110737055E1,8.156930208E-1,4.236220360E0,-1.599271417E0
6.111216300E1,9.100177288E-1,4.395327568E0,-1.297488213E0
6.111695540E1,9.394261837E-1,4.389404297E0,-1.099493027E0
6.112174784E1,9.279075861E-1,4.187579155E0,-9.271838665E-1
6.112654024E1,9.089652300E-1,3.895240784E0,-8.335678577E-1
6.113133263E1,8.562303782E-1,3.622425079E0,-7.305665612E-1
6.113612508E1,8.079746962E-1,3.483818054E0,-4.652563035E-1
6.114091748E1,7.307612300E-1,3.479267120E0,-1.558303833E-3
6.114570993E1,7.228474617E-1,3.517815590E0,6.081519127E-1
6.115050232E1,7.772585750E-1,3.458432198E0,1.124948263E0
6.115529472E1,8.631323576E-1,3.272570610E0,1.505791545E0
6.116008717E1,9.877336621E-1,2.979508400E0,1.767417312E0
6.116487956E1,1.067327142E0,2.612835884E0,1.964921474E0
6.116967201E1,1.149726033E0,2.203722954E0,2.258794785E0
6.117446440E1,1.251701117E0,1.790478706E0,2.704210758E0
6.117925680E1,1.334990740E0,1.483044624E0,3.071494818E0
6.118404925E1,1.351897717E0,1.283672333E0,3.563665152E0
6.118884165E1,1.331392288E0,1.151594162E0,4.055955887E0
6.119363409E1,1.204310298E0,1.148872375E0,4.493614674E0
6.119842649E1,9.923907518E-1,1.174983025E0,4.833777428E0
6.120321888E1,7.721383572E-1,1.253778458E0,4.983187199E0
6.120801133E1,5.914294124E-1,1.382778168E0,5.003747463E0
6.121280373E1,4.479046762E-1,1.528443336E0,4.988453388E0
6.121759618E1,3.702284992E-1,1.654874802E0,4.941676140E0
6.122238857E1,3.345287442E-1,1.719045639E0,4.712455273E0
6.122718097E1,3.050161004E-1,1.821386337E0,4.429809093E0
6.123197342E1,2.482266724E-1,1.890135765E0,4.117617130E0
6.123676581E1,2.502436936E-1,1.985070229E0,3.814033031E0
6.124155826E1,2.128530145E-1,2.082240105E0,3.490275621E0
6.124635066E1,2.198241949E-1,2.050187111E0,3.160618544E0
6.125114305E1,2.208428085E-1,2.068300247E0,2.755716085E0
6.125593550E1,2.014548481E-1,2.062428474E0,2.392862797E0
6.126072790E1,1.899748743E-1,2.018235207E0,1.992897749E0
6.126552034E1,1.741778851E-1,1.868826866E0,1.591535926E0
6.127031274E1,1.705692112E-1,1.552166939E0,1.174188852E0
6.127510513E1,2.147451788E-1,1.235717773E0,7.597202063E-1
6.127989758E1,2.345741242E-1,9.266433716E-1,5.537407398E-1
6.128468998E1,3.228748143E-1,6.894731522E-1,5.133043528E-1
6.128948243E1,4.433894455E-1,5.193462372E-1,4.950822592E-1
6.129427482E1,6.510906816E-1,2.704267502E-1,5.543028116E-1
6.129906727E1,8.050408363E-1,5.755615234E-2,6.864831448E-1
6.130385967E1,8.240360022E-1,-1.407737732E-1,1.045026898E0
6.130865206E1,8.347465396E-1,-3.102445602E-1,1.259231925E0
6.131344451E1,8.204089403E-1,-5.035037994E-1,1.359934568E0
6.131823691E1,7.835905552E-1,-7.635774612E-1,1.363488317E0
6.132302935E1,6.504690647E-1,-1.018719673E0,1.417722702E0
6.132782175E1,5.289173126E-1,-1.300014496E0,1.589278340E0
6.133261414E1,3.904540539E-1,-1.609792709E0,1.782577753E0
6.133740659E1,2.542569041E-1,-1.857187748E0,1.926061630E0
6.134219899E1,1.492103189E-1,-2.056590557E0,2.008035421E0
6.134699144E1,6.345339864E-2,-2.205651283E0,2.038275719E0
6.135178383E1,-5.330190063E-3,-2.349823475E0,1.988280773E0
6.135657623E1,-6.424045563E-2,-2.422178268E0,1.858300328E0
6.136136868E1,-1.109986603E-1,-2.506439686E0,1.703516841E0
6.136616107E1,-1.455371976E-1,-2.583461761E0,1.547917843E0
6.137095352E1,-1.630519331E-1,-2.658017635E0,1.355803728E0
6.137574592E1,-1.899662167E-1,-2.751607895E0,1.201426029E0
6.138053831E1,-2.621124983E-1,-2.792501926E0,1.051429868E0
6.138533076E1,-3.052952290E-1,-2.852448463E0,8.198694587E-1
6.139012316E1,-3.288570046E-1,-2.967263699E0,6.932835579E-1
6.139491555E1,-4.044193625E-1,-3.053222179E0,5.330781937E-1
6.139970800E1,-4.746954143E-1,-3.098407269E0,3.441657424E-1
6.140450040E1,-5.492866039E-1,-3.102855682E0,2.535045743E-1
6.140929284E1,-5.708443522E-1,-3.116796017E0,1.942529976E-1
6.141408524E1,-5.130513310E-1,-3.142594337E0,1.665998399E-1
6.141887769E1,-4.619403481E-1,-3.168287754E0,3.429082036E-2
6.142367008E1,-4.413946271E-1,-3.126957893E0,-3.511175513E-2
6.142846248E1,-3.557621241E-1,-3.078428745E0,1.822564006E-2
6.143325493E1,-3.223172426E-1,-2.979691029E0,1.107271016E-1
6.143804732E1,-2.262639105E-1,-2.924010277E0,2.424233109E-1
6.144283977E1,-1.108676791E-1,-2.763169765E0,3.058086634E-1
6.144763217E1,-5.282285810E-2,-2.545104504E0,3.917526603E-1
6.145242456E1,2.204278111E-2,-2.343988895E0,4.473006427E-1
6.145721701E1,1.162715703E-1,-2.236291885E0,3.740202188E-1
6.146200940E1,1.461096406E-1,-2.205181599E0,2.697415054E-1
6.146680185E1,1.402752399E-1,-2.257739067E0,1.390327364E-1
6.147159425E1,1.633645147E-1,-2.343672752E0,5.840522051E-2
6.147638665E1,1.365298629E-1,-2.412746906E0,-3.655245900E-2
6.148117909E1,1.075709313E-1,-2.472148895E0,-1.504542530E-1
6.148597149E1,1.146456823E-1,-2.514719009E0,-2.592624724E-1
6.149076394E1,1.028040722E-1,-2.550035954E0,-3.247166574E-1
6.149555633E1,1.150596887E-1,-2.594841957E0,-4.137828350E-1
6.150034873E1,1.656624228E-1,-2.641952991E0,-4.857688248E-1
6.150514118E1,2.090392858E-1,-2.619671822E0,-5.643838644E-1
6.150993357E1,2.427551597E-1,-2.592614174E0,-5.898689032E-1
6.151472597E1,2.978702486E-1,-2.567957878E0,-5.312539935E-1
6.151951842E1,3.552757204E-1,-2.571987629E0,-5.200880766E-1
6.152431081E1,3.456742764E-1,-2.564042568E0,-4.583376646E-1
6.152910326E1,3.767284751E-1,-2.575210571E0,-4.466450512E-1
6.153389566E1,3.647792339E-1,-2.600687981E0,-4.204876423E-1
6.153868810E1,3.958904147E-1,-2.645235062E0,-4.300753176E-1
6.154348050E1,3.793102503E-1,-2.641912460E0,-4.371560514E-1
6.154827290E1,3.510023057E-1,-2.566879272E0,-4.703797102E-1
6.155306534E1,3.467717469E-1,-2.398717403E0,-4.985576570E-1
6.155785774E1,4.096052647E-1,-2.264205933E0,-5.408400297E-1
6.156265019E1,4.557756186E-1,-2.177641392E0,-5.517728329E-1
6.156744258E1,5.115362406E-1,-2.103116512E0,-5.216947794E-1
6.157223498E1,5.553389788E-1,-2.047787189E0,-4.767183959E-1
6.157702743E1,6.063752174E-1,-1.978168964E0,-4.477913082E-1
6.158181982E1,5.737659931E-1,-1.899063110E0,-4.085819721E-1
6.158661227E1,5.461263657E-1,-1.788969994E0,-3.878771365E-1
6.159140467E1,5.379026532E-1,-1.655099869E0,-4.215661287E-1
6.159619706E1,5.107202530E-1,-1.511823654E0,-4.404284358E-1
6.160098951E1,4.716866016E-1,-1.340037346E0,-5.379441381E-1
6.160578190E1,4.686124325E-1,-1.142168999E0,-6.281821132E-1
6.161057435E1,4.703558683E-1,-8.871860504E-1,-7.255432010E-1
6.161536675E1,4.624862373E-1,-5.775489807E-1,-8.373832107E-1
6.162015914E1,4.592408240E-1,-2.491807938E-1,-9.493944645E-1
6.162495159E1,4.223199785E-1,6.921577454E-2,-1.032921314E0
6.162974399E1,4.282689095E-1,3.848247528E-1,-1.138149500E0
6.163453644E1,3.984535933E-1,7.335052490E-1,-1.205242872E0
6.163932883E1,3.545695543E-1,1.062648773E0,-1.269981861E0
6.164412123E1,3.014715910E-1,1.396180153E0,-1.303545475E0
6.164891368E1,2.178053707E-1,1.714980125E0,-1.389754534E0
6.165370607E1,1.537966579E-1,2.009510994E0,-1.435274601E0
6.165849847E1,1.404618025E-1,2.306091309E0,-1.471216798E0
6.166329092E1,1.587620974E-1,2.595165253E0,-1.502285838E0
6.166808331E1,2.612914145E-1,2.836119652E0,-1.540417314E0
6.167287576E1,3.905043602E-1,3.119824409E0,-1.666857600E0
6.167766816E1,5.462542176E-1,3.317171097E0,-1.805082202E0
6.168246060E1,7.404286861E-1,3.516693115E0,-1.967004061E0
6.168725300E1,9.465500116E-1,3.696869850E0,-2.169145584E0
6.169204540E1,1.174277306E0,3.793209076E0,-2.377959013E0
6.169683784E1,1.383016944E0,3.812984467E0,-2.631493807E0
6.170163024E1,1.517600775E0,3.792127609E0,-2.855434418E0
6.170642269E1,1.623272896E0,3.694827080E0,-3.073607922E0
6.171121508E1,1.711733341E0,3.521163940E0,-3.259709597E0
6.171600748E1,1.710963726E0,3.405038834E0,-3.322524786E0
6.172079993E1,1.671172142E0,3.274679184E0,-3.403105497E0
6.172559232E1,1.520905733E0,3.199419022E0,-3.534926891E0
6.173038477E1,1.286753774E0,3.281959534E0,-3.648783922E0
6.173517717E1,9.664778113E-1,3.486261368E0,-3.632422447E0
6.173996956E1,6.868642569E-1,3.795444489E0,-3.511895895E0
6.174476201E1,4.789466858E-1,4.073159218E0,-3.279715538E0
6.174955441E1,2.493338287E-1,4.369626045E0,-2.911765814E0
6.175434685E1,2.038246691E-1,4.541457176E0,-2.558503628E0
6.175913925E1,1.679805219E-1,4.610341072E0,-2.258151531E0
6.176393165E1,1.703499556E-1,4.571626663E0,-1.922306418E0
6.176872409E1,2.274995148E-1,4.425455093E0,-1.658606172E0
6.177351649E1,2.938956320E-1,4.222154617E0,-1.536345363E0
6.177830894E1,3.646844327E-1,4.035889626E0,-1.500574112E0
6.178310133E1,4.587754011E-1,3.993297577E0,-1.379364848E0
6.178789373E1,5.663259625E-1,4.106134415E0,-1.199587226E0
6.179268618E1,6.608675122E-1,4.326404572E0,-7.800207138E-1
6.179747857E1,7.637047172E-1,4.551197052E0,-1.258983910E-1
6.180227102E1,8.508244157E-1,4.828294754E0,6.761606336E-1
6.180706342E1,9.538326859E-1,4.610391617E0,1.666520119E0
6.181185581E1,8.625368476E-1,4.275698662E0,2.383327484E0
6.181664826E1,7.705960274E-1,3.616402626E0,2.768653631E0
6.182144066E1,5.823287964E-1,2.783418655E0,2.726228476E0
6.182623310E1,3.216323853E-1,1.877281189E0,2.594995737E0
6.183102550E1,4.324555397E-2,1.213501930E0,2.542341709E0
6.183581790E1,-1.932302117E-1,6.412115097E-1,2.654691935E0
6.184061034E1,-3.853425384E-1,1.316423416E-1,2.781836510E0
6.184540274E1,-5.784799457E-1,-3.200407028E-1,2.864613056E0
6.185019519E1,-8.492428064E-1,-5.896244049E-1,2.925163746E0
6.185498758E1,-1.082717299E0,-6.940345764E-1,2.932932854E0
6.185977998E1,-1.262210608E0,-6.382427216E-1,2.945588827E0
6.186457243E1,-1.432965279E0,-5.873212814E-1,2.987242222E0
6.186936482E1,-1.566047668E0,-5.149469376E-1,2.976784468E0
6.187415727E1,-1.668474913E0,-3.733348846E-1,3.014613152E0
6.187894967E1,-1.670683384E0,-1.601829529E-1,2.973613977E0
6.188374206E1,-1.646383762E0,-1.336498260E-1,2.978230476E0
6.188853451E1,-1.576274872E0,-1.865768433E-2,2.978265047E0
6.189332690E1,-1.481685638E0,1.105890274E-1,2.858669758E0
6.189811935E1,-1.276560187E0,2.588481903E-1,2.612266302E0
6.190291175E1,-1.176028132E0,3.758955002E-1,2.396716118E0
6.190770415E1,-9.745709896E-1,5.095529556E-1,2.133029699E0
6.191249659E1,-8.278632164E-1,6.406717300E-1,1.871577263E0
6.191728899E1,-6.811474562E-1,7.501268387E-1,1.607617617E0
6.192208144E1,-5.441125631E-1,7.996997833E-1,1.355526805E0
6.192687383E1,-4.431717396E-1,8.587713242E-1,1.129750252E0
6.193166623E1,-3.878731728E-1,8.771438599E-1,9.732910395E-1
6.193645868E1,-3.327612281E-1,8.835315704E-1,8.141850233E-1
6.194125107E1,-2.539744079E-1,8.612108231E-1,7.789494991E-1
6.194604352E1,-2.112711668E-1,8.412771225E-1,7.358731031E-1
6.195083592E1,-1.925930381E-1,7.329034805E-1,7.875726819E-1
6.195562831E1,-1.978079379E-1,6.556787491E-1,8.667970896E-1
6.196042076E1,-2.124129236E-1,5.545759201E-1,9.587674141E-1
6.196521316E1,-2.194677889E-1,4.080944061E-1,1.084698796E0
6.197000560E1,-2.259842753E-1,2.067403793E-1,1.165673256E0
6.197479800E1,-1.697198749E-1,2.466487885E-2,1.213705182E0
6.197959040E1,-1.487639248E-1,-1.238079071E-1,1.217064977E0
6.198438284E1,-1.200188100E-1,-2.626094818E-1,1.221303463E0
6.198917524E1,-9.304052591E-2,-4.801664352E-1,1.231370687E0
6.199396763E1,-7.254135609E-2,-6.903343201E-1,1.242595673E0
6.199876008E1,-6.091338396E-2,-9.265823364E-1,1.254972219E0
6.200355248E1,-1.993125677E-2,-1.155410767E0,1.235157490E0
6.200834493E1,2.883177996E-2,-1.352923393E0,1.171302080E0
6.201313732E1,8.056963980E-2,-1.562190056E0,1.053739429E0
6.201792972E1,1.304749250E-1,-1.718654633E0,9.400495291E-1
6.202272217E1,2.143647969E-1,-1.874952793E0,8.399335146E-1
6.202751456E1,2.796415091E-1,-2.007171154E0,7.583026290E-1
6.203230701E1,3.621391654E-1,-2.146400452E0,6.880831718E-1
6.203709941E1,4.498893619E-1,-2.306962490E0,6.006679535E-1
6.204189180E1,5.307365656E-1,-2.455369949E0,5.703341961E-1
6.204668425E1,5.903084278E-1,-2.572510719E0,4.919789433E-1
6.205147664E1,6.093834639E-1,-2.696653366E0,4.279770851E-1
6.205626909E1,6.905300617E-1,-2.720243931E0,4.143952131E-1
6.206106149E1,7.451796532E-1,-2.712710857E0,4.058253765E-1
6.206585388E1,8.329703808E-1,-2.697992325E0,4.095141888E-1
6.207064633E1,9.418334365E-1,-2.680881023E0,4.613161683E-1
6.207543873E1,1.031102300E0,-2.666163921E0,5.682722926E-1
6.208023118E1,1.089011669E0,-2.725537300E0,6.727734804E-1
6.208502357E1,1.077450514E0,-2.775267601E0,7.436090112E-1
6.208981597E1,1.030013442E0,-2.846432686E0,7.760437727E-1
6.209460842E1,9.417008162E-1,-2.831467152E0,7.606546879E-1
6.209940081E1,9.320701361E-1,-2.842796326E0,7.119632959E-1
6.210419326E1,9.869844913E-1,-2.882779598E0,5.460602045E-1
6.210898566E1,9.699580073E-1,-2.824729919E0,3.824774921E-1
6.211377805E1,9.836869240E-1,-2.783486843E0,1.948181540E-1
6.211857050E1,9.874097705E-1,-2.711242199E0,2.599322796E-2
6.212336290E1,1.017037749E0,-2.746640205E0,-1.360222101E-1
6.212815534E1,9.987179041E-1,-2.834575653E0,-2.387802303E-1
6.213294774E1,9.253174067E-1,-2.929582119E0,-3.017073870E-1
6.213774013E1,8.183358908E-1,-3.017308712E0,-3.344784081E-1
6.214253258E1,7.400369048E-1,-3.047571182E0,-3.729528487E-1
6.214732498E1,5.948432684E-1,-2.996535778E0,-3.787696064E-1
6.215211743E1,4.473562241E-1,-2.969446659E0,-4.330779612E-1
6.215690982E1,3.214666247E-1,-2.959097385E0,-4.949544668E-1
6.216170222E1,2.124755383E-1,-2.970235825E0,-5.188366175E-1
6.216649467E1,1.084882617E-1,-3.014779091E0,-5.977955461E-1
6.217128706E1,1.668961346E-2,-3.075951099E0,-6.646108031E-1
6.217607951E1,-6.754960120E-2,-3.158507347E0,-7.717241049E-1
6.218087191E1,-1.681955904E-1,-3.197892666E0,-8.519651294E-1
6.218566430E1,-2.493222058E-1,-3.289758682E0,-9.506306052E-1
6.219045675E1,-2.798529565E-1,-3.364733219E0,-1.050801992E0
6.219524915E1,-3.576603532E-1,-3.461076736E0,-1.166875124E0
6.220004159E1,-3.630771637E-1,-3.559645176E0,-1.329929233E0
6.220483399E1,-3.535479605E-1,-3.576796532E0,-1.461185336E0
6.220962638E1,-4.249670804E-1,-3.500691891E0,-1.599067688E0
6.221441883E1,-4.004700482E-1,-3.474842072E0,-1.729347944E0
6.221921123E1,-3.326101899E-1,-3.472893238E0,-1.811269879E0
6.222400368E1,-2.597359419E-1,-3.365769863E0,-1.854343176E0
6.222879607E1,-2.105600387E-1,-3.203789234E0,-1.879932046E0
6.223358847E1,-1.420930624E-1,-3.006147385E0,-1.861660004E0
6.223838092E1,-6.150045991E-2,-2.780057907E0,-1.794721007E0
6.224317331E1,9.580612183E-3,-2.516003609E0,-1.683787346E0
6.224796576E1,8.552904427E-2,-2.247490406E0,-1.516913772E0
6.225275816E1,1.854866892E-1,-2.012766838E0,-1.411158204E0
6.225755055E1,2.281997651E-1,-1.795063019E0,-1.340097785E0
6.226234300E1,2.495890707E-1,-1.565682411E0,-1.241499186E0
6.226713540E1,2.304798365E-1,-1.252947807E0,-1.153550625E0
6.227192784E1,2.186384499E-1,-9.477834702E-1,-1.119140744E0
6.227672024E1,1.565339714E-1,-6.238927841E-1,-1.066563129E0
6.228151263E1,1.038362533E-1,-2.597970963E-1,-1.041279554E0
6.228630508E1,6.528568268E-2,1.396760941E-1,-1.031571031E0
6.229109748E1,-3.825137019E-2,5.649185181E-1,-1.054486394E0
6.229588987E1,-8.967262506E-2,1.018293381E0,-1.086560726E0
6.230068232E1,-1.632107645E-1,1.499761581E0,-1.101829290E0
6.230547472E1,-1.824762374E-1,2.028407097E0,-1.072111368E0
6.231026717E1,-1.620178968E-1,2.575491905E0,-1.098138094E0
6.231505956E1,-7.554125786E-2,3.143384933E0,-1.103438139E0
6.231985201E1,6.742510200E-2,3.712944984E0,-1.181364655E0
6.232464440E1,1.568773687E-1,4.245933533E0,-1.240972042E0
6.232943680E1,2.577738166E-1,4.594236374E0,-1.318269849E0
6.233422925E1,3.299543262E-1,4.801112175E0,-1.482677341E0
6.233902164E1,3.520905972E-1,4.864358902E0,-1.782265186E0
6.234381404E1,2.716445923E-1,4.657495499E0,-2.233947277E0
6.234860649E1,9.543536603E-2,4.317070961E0,-2.643975973E0
6.235339888E1,-2.069070935E-3,3.893438339E0,-2.959313869E0
6.235819133E1,-6.887309253E-2,3.542036057E0,-3.227282286E0
6.236298373E1,-1.386118531E-1,3.267549515E0,-3.442686081E0
6.236777612E1,-1.779661626E-1,3.129622459E0,-3.598265409E0
6.237256857E1,-2.229079902E-1,3.075506210E0,-3.669897079E0
6.237736097E1,-1.827362180E-1,3.150496483E0,-3.595227242E0
6.238215342E1,-1.437435299E-1,3.363986015E0,-3.395312309E0
6.238694581E1,-4.391828179E-2,3.601078033E0,-3.079228163E0
6.239173826E1,1.358578056E-1,3.766145706E0,-2.754187346E0
6.239653066E1,3.287367225E-1,3.864063263E0,-2.458266497E0
6.240132305E1,5.156722069E-1,3.921207428E0,-2.217851639E0
6.240611550E1,6.394903660E-1,4.006938934E0,-1.896588922E0
6.241090790E1,7.866190672E-1,4.078217506E0,-1.597482324E0
6.241570029E1,8.831406832E-1,4.032305717E0,-1.311175346E0
6.242049274E1,9.029101133E-1,4.012748718E0,-1.076148987E0
6.242528513E1,8.555201292E-1,4.007572174E0,-8.664249182E-1
6.243007758E1,7.625010610E-1,4.019154549E0,-6.417449117E-1
6.243486998E1,6.429989934E-1,4.083327293E0,-4.407059848E-1
6.243966237E1,5.710176229E-1,4.235877037E0,-1.341073215E-1
6.244445482E1,5.156033635E-1,4.335693359E0,2.157903612E-1
6.244924722E1,4.841372967E-1,4.361337662E0,5.660966635E-1
6.245403967E1,5.484898686E-1,4.274662971E0,8.739186525E-1
6.245883206E1,6.514518857E-1,3.980218887E0,9.932764173E-1
6.246362446E1,6.973884106E-1,3.583418846E0,9.645729661E-1
6.246841691E1,7.198037505E-1,3.115454674E0,9.047160745E-1
6.247320930E1,7.307066321E-1,2.691127777E0,8.779434562E-1
6.247800175E1,7.276908159E-1,2.267359734E0,9.964101315E-1
6.248279415E1,6.654229164E-1,1.858485222E0,1.236000776E0
6.248758654E1,4.961514473E-1,1.442974091E0,1.692391276E0
6.249237899E1,3.277002573E-1,1.061458588E0,2.286803484E0
6.249717138E1,1.862755865E-1,7.067260742E-1,2.902466536E0
6.250196383E1,2.635651827E-2,4.122047424E-1,3.492090464E0
6.250675623E1,-1.568913609E-1,2.375717163E-1,4.077692986E0
6.251154862E1,-3.779650331E-1,1.564025879E-1,4.600166798E0
6.251634107E1,-5.291983485E-1,1.518592834E-1,5.002609253E0
6.252113347E1,-5.387106538E-1,1.808328629E-1,5.127502918E0
6.252592586E1,-5.473769903E-1,2.695693970E-1,5.087316036E0
6.253071831E1,-5.047662854E-1,3.917016983E-1,4.919883728E0
6.253551071E1,-4.178624451E-1,5.615177155E-1,4.693895340E0
6.254030316E1,-3.581434488E-1,7.502565384E-1,4.425310612E0
6.254509555E1,-3.137899637E-1,9.459381104E-1,4.113538742E0
6.254988795E1,-2.300963849E-1,1.100747108E0,3.822664499E0
6.255468040E1,-1.240429431E-1,1.200383186E0,3.487691402E0
6.255947279E1,-4.617199302E-2,1.254467010E0,3.153774738E0
6.256426524E1,8.017706871E-2,1.220008850E0,2.758234024E0
6.256905763E1,2.000569701E-1,1.156839371E0,2.377184868E0
6.257385003E1,2.415396571E-1,1.053023338E0,2.043605328E0
6.257864248E1,2.475814819E-1,9.133758545E-1,1.766651392E0
6.258343487E1,2.491345704E-1,7.833490372E-1,1.555930257E0
6.258822732E1,2.317723036E-1,6.772727966E-1,1.394872665E0
6.259301972E1,1.717415750E-1,5.760097504E-1,1.269530177E0
6.259781211E1,4.655480385E-3,5.178098679E-1,1.221067667E0
6.260260456E1,-1.091339141E-1,3.831472397E-1,1.209467649E0
6.260739696E1,-2.173228115E-1,2.438316345E-1,1.225663900E0
6.261218940E1,-3.295170665E-1,9.749603271E-2,1.160223007E0
6.261698180E1,-4.672660232E-1,-8.451080322E-2,1.025694966E0
6.262177420E1,-5.756175518E-1,-2.854080200E-1,8.509955406E-1
6.262656665E1,-6.500179768E-1,-4.932203293E-1,7.173795700E-1
6.263135904E1,-7.216121554E-1,-7.103290558E-1,6.676847935E-1
6.263615149E1,-7.737756371E-1,-9.845266342E-1,6.418105364E-1
6.264094388E1,-7.948095202E-1,-1.224917412E0,7.043420672E-1
6.264573628E1,-7.679725885E-1,-1.438714027E0,7.428989410E-1
6.265052873E1,-7.101758718E-1,-1.671351433E0,7.862987518E-1
6.265532112E1,-6.525019407E-1,-1.858281136E0,8.416435719E-1
6.266011357E1,-5.662767291E-1,-1.980444908E0,8.347729445E-1
6.266490597E1,-4.872713685E-1,-2.090507030E0,8.229742050E-1
6.266969836E1,-4.034458995E-1,-2.150241852E0,7.800198197E-1
6.267449081E1,-3.482145667E-1,-2.183614731E0,7.225852013E-1
